year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2013, 10, 4, 24.9, 17.7, 10.3, 68.6, 1.5, 10.7, 0.0, 0.0, 0.0
2013, 10, 5, 26.1, 19.7, 13.6, 74.5, 2.1, 9.0, 0.0, 0.0, 3.4
2013, 10, 6, 26.9, 21.9, 18.6, 81.4, 2.8, 2.1, 0.0, 0.0, 8.8
2013, 10, 7, 28.1, 23.8, 20.6, 82.9, 2.0, 4.4, 0.0, 0.0, 8.8
2013, 10, 8, 23.5, 20.5, 18.9, 91.4, 2.7, 0.0, 9.1, 0.0, 9.5
2013, 10, 9, 25.6, 20.4, 16.9, 84.4, 1.6, 9.3, 0.0, 0.0, 3.9
2013, 10, 10, 25.4, 20.8, 16.8, 92.9, 1.3, 1.5, 0.1, 0.0, 7.1
2013, 10, 11, 21.8, 18.2, 12.2, 79.5, 4.6, 9.1, 0.1, 0.0, 3.6
2013, 10, 12, 20.9, 15.4, 9.8, 70.1, 1.6, 10.4, 0.0, 0.0, 0.0
2013, 10, 13, 23.6, 16.5, 9.7, 72.1, 1.0, 9.8, 0.0, 0.0, 0.0
2013, 10, 14, 23.6, 17.5, 12.2, 82.4, 1.2, 10.1, 0.0, 0.0, 0.0
2013, 10, 15, 19.1, 15.1, 11.3, 84.6, 2.6, 2.8, 0.0, 0.0, 7.0
2013, 10, 16, 17.4, 11.6, 7.3, 67.3, 2.0, 10.4, 0.0, 0.0, 0.0
2013, 10, 17, 18.6, 11.5, 6.2, 80.5, 1.1, 7.7, 0.0, 0.0, 6.4
2013, 10, 18, 20.3, 14.1, 7.7, 72.3, 1.5, 10.3, 0.0, 0.0, 1.3
2013, 10, 19, 20.9, 15.2, 10.4, 77.5, 1.8, 7.9, 0.0, 0.0, 5.4
2013, 10, 20, 20.4, 15.0, 10.9, 87.8, 1.8, 10.1, 0.0, 0.0, 0.5
2013, 10, 21, 20.1, 14.3, 8.5, 87.4, 1.3, 7.7, 0.0, 0.0, 4.5
2013, 10, 22, 22.5, 16.3, 11.5, 69.1, 2.1, 10.2, 0.0, 0.0, 1.4
2013, 10, 23, 22.6, 16.0, 12.4, 78.3, 1.5, 10.0, 0.0, 0.0, 0.3
2013, 10, 24, 20.7, 14.1, 10.2, 77.5, 2.5, 9.1, 0.0, 0.0, 3.3
2013, 10, 25, 15.7, 10.8, 6.9, 61.6, 2.7, 9.9, 0.0, 0.0, 1.1
2013, 10, 26, 14.9, 10.6, 6.1, 71.1, 1.9, 10.0, 0.0, 0.0, 1.5
2013, 10, 27, 17.3, 10.7, 4.3, 80.6, 1.3, 9.8, 0.0, 0.0, 0.0
2013, 10, 28, 17.2, 10.3, 4.8, 80.4, 0.6, 6.8, 0.0, 0.0, 2.9
2013, 10, 29, 19.6, 12.5, 5.9, 82.5, 1.4, 8.3, 0.2, 0.0, 4.0
2013, 10, 30, 15.8, 11.4, 8.0, 83.8, 1.9, 9.6, 0.2, 0.0, 2.9
2013, 10, 31, 18.1, 12.3, 7.4, 80.0, 1.2, 8.3, 0.0, 0.0, 4.9
2013, 11, 1, 21.4, 15.0, 8.9, 76.0, 1.2, 9.1, 0.0, 0.0, 4.0
2013, 11, 2, 15.9, 14.1, 12.6, 96.3, 1.0, 0.0, 1.6, 0.0, 9.4
2013, 11, 3, 17.2, 12.7, 10.2, 90.3, 1.4, 3.4, 0.2, 0.0, 6.1
2013, 11, 4, 18.2, 12.6, 8.4, 85.0, 1.0, 8.6, 0.0, 0.0, 2.3
2013, 11, 5, 19.0, 11.6, 6.0, 84.1, 0.7, 8.9, 0.0, 0.0, 0.4
2013, 11, 6, 17.8, 13.0, 8.8, 91.3, 1.5, 1.2, 0.8, 0.0, 8.0
2013, 11, 7, 16.9, 12.5, 6.7, 75.0, 3.2, 9.0, 0.0, 0.0, 2.1
2013, 11, 8, 15.5, 9.7, 4.1, 72.4, 0.8, 7.2, 0.0, 0.0, 5.1
2013, 11, 9, 16.8, 12.4, 8.5, 83.8, 1.5, 0.0, 20.1, 0.0, 10.0
2013, 11, 10, 16.3, 8.5, 4.6, 69.1, 5.2, 7.9, 0.3, 0.0, 4.5
2013, 11, 11, 9.8, 6.2, 2.8, 60.5, 3.7, 9.0, 0.0, 0.0, 3.8
2013, 11, 12, 10.9, 5.2, 0.2, 72.3, 1.9, 7.0, 0.0, 0.0, 1.4
2013, 11, 13, 10.5, 5.3, -0.5, 75.5, 1.3, 9.7, 0.0, 0.0, 0.8
2013, 11, 14, 9.6, 6.2, 1.0, 86.3, 1.2, 0.1, 1.1, 0.0, 7.8
2013, 11, 15, 14.2, 8.7, 4.6, 83.9, 1.7, 8.3, 1.0, 0.0, 1.4
2013, 11, 16, 14.6, 8.3, 0.7, 76.8, 1.7, 8.6, 0.0, 0.0, 2.8
2013, 11, 17, 11.4, 8.3, 5.6, 65.4, 6.1, 8.3, 2.2, 0.0, 6.1
2013, 11, 18, 7.9, 4.7, 0.7, 61.8, 6.3, 4.8, 1.7, 0.0, 7.1
2013, 11, 19, 7.6, 4.1, 0.9, 77.1, 4.0, 2.0, 4.7, 0.0, 7.9
2013, 11, 20, 7.8, 4.5, 2.3, 66.0, 2.8, 6.7, 0.0, 0.0, 5.5
2013, 11, 21, 9.8, 4.3, -0.9, 79.0, 1.9, 6.2, 0.0, 0.0, 3.9
2013, 11, 22, 10.9, 5.6, -0.2, 83.0, 1.2, 5.5, 0.0, 0.0, 4.6
2013, 11, 23, 12.5, 7.2, 2.2, 80.4, 1.1, 7.8, 0.0, 0.0, 4.8
2013, 11, 24, 13.6, 9.3, 3.8, 85.5, 2.3, 2.4, 16.0, 0.0, 8.9
2013, 11, 25, 12.0, 7.6, 4.3, 68.9, 8.1, 4.9, 4.4, 0.0, 7.9
2013, 11, 26, 9.1, 5.2, 0.8, 66.6, 3.7, 5.4, 0.0, 0.0, 5.9
2013, 11, 27, 5.6, 1.9, -1.4, 92.8, 4.6, 0.8, 28.6, 5.7, 9.0
2013, 11, 28, 2.2, -1.1, -2.4, 93.5, 1.6, 5.7, 11.4, 7.9, 6.8
2013, 11, 29, 5.2, 1.0, -2.1, 91.5, 1.6, 6.4, 1.3, 1.2, 4.3
2013, 11, 30, 8.7, 3.9, -1.8, 89.6, 1.8, 5.7, 0.0, 0.0, 4.0
2013, 12, 1, 9.3, 4.4, 0.2, 85.5, 2.0, 8.4, 0.0, 0.0, 4.6
2013, 12, 2, 9.2, 3.9, -1.8, 83.8, 0.9, 4.4, 0.0, 0.0, 4.5
2013, 12, 3, 10.2, 5.9, 1.8, 80.3, 1.2, 6.8, 0.0, 0.0, 4.3
2013, 12, 4, 10.7, 4.8, 0.1, 92.0, 0.8, 7.9, 0.0, 0.0, 1.1
2013, 12, 5, 9.6, 5.0, -0.8, 95.4, 1.2, 0.0, 0.0, 0.0, 9.4
2013, 12, 6, 8.5, 3.7, -0.5, 67.6, 1.5, 9.3, 0.0, 0.0, 0.0
2013, 12, 7, 11.1, 4.1, -2.2, 76.4, 1.5, 7.1, 0.0, 0.0, 1.3
2013, 12, 8, 12.9, 6.0, -0.4, 74.6, 1.0, 8.5, 0.0, 0.0, 2.8
2013, 12, 9, 8.5, 6.0, 4.5, 90.5, 3.5, 0.0, 8.4, 0.0, 10.0
2013, 12, 10, 5.8, 3.9, 1.7, 68.0, 4.3, 6.7, 0.0, 0.0, 7.1
2013, 12, 11, 4.5, 2.1, 0.1, 73.9, 6.5, 3.3, 4.8, 0.0, 8.0
2013, 12, 12, 8.1, 2.5, -3.2, 76.5, 4.5, 3.3, 2.1, 0.0, 6.8
2013, 12, 13, 2.0, -1.8, -3.8, 84.4, 2.1, 4.2, 1.7, 5.0, 7.1
2013, 12, 14, 6.8, 0.9, -4.1, 84.5, 2.4, 7.2, 1.0, 1.5, 3.4
2013, 12, 15, 4.1, -0.2, -2.9, 68.3, 1.4, 8.6, 0.0, 0.0, 3.0
2013, 12, 16, 1.8, -0.8, -3.3, 62.6, 0.7, 0.3, 0.0, 0.0, 8.1
2013, 12, 17, 4.7, 2.0, -1.7, 62.0, 1.5, 0.1, 0.0, 0.0, 9.8
2013, 12, 18, 9.6, 4.6, 2.6, 75.6, 2.8, 7.9, 0.0, 0.0, 5.3
2013, 12, 19, 3.2, 0.1, -1.9, 76.5, 6.4, 4.0, 1.7, 1.0, 8.0
2013, 12, 20, 0.1, -0.9, -1.6, 91.1, 2.6, 0.0, 3.8, 2.0, 8.3
2013, 12, 21, 2.6, -0.8, -3.5, 86.9, 1.0, 8.1, 0.0, 0.0, 2.3
2013, 12, 22, 2.5, -0.8, -5.3, 88.6, 0.6, 3.2, 0.0, 0.0, 6.4
2013, 12, 23, 5.3, 1.1, -2.3, 76.3, 1.7, 7.7, 0.0, 0.0, 3.5
2013, 12, 24, 5.9, -0.3, -4.9, 82.9, 0.8, 9.1, 0.0, 0.0, 0.0
2013, 12, 25, 5.8, 0.9, -4.8, 87.3, 0.8, 6.6, 0.0, 0.0, 4.6
2013, 12, 26, 6.2, 1.3, -1.3, 86.1, 2.8, 0.6, 0.9, 0.0, 8.9
2013, 12, 27, 0.8, -1.8, -3.3, 65.3, 4.8, 8.5, 0.0, 0.0, 3.5
2013, 12, 28, 1.4, -2.5, -5.9, 73.4, 2.1, 6.8, 0.2, 0.3, 6.4
2013, 12, 29, 2.3, -1.2, -5.4, 90.4, 1.7, 6.2, 2.0, 3.0, 4.4
2013, 12, 30, 8.1, 4.8, -0.5, 74.4, 3.0, 3.1, 0.0, 0.0, 6.3
2013, 12, 31, 9.3, 4.8, 0.1, 81.4, 3.1, 8.1, 0.0, 0.0, 0.1
2014, 1, 1, 8.7, 5.2, 1.5, 75.4, 2.4, 7.8, 0.0, 0.0, 0.5
2014, 1, 2, 8.0, 2.5, -2.4, 67.5, 0.6, 8.6, 0.0, 0.0, 2.5
2014, 1, 3, 11.3, 2.9, -2.2, 68.1, 0.9, 6.9, 0.0, 0.0, 5.0
2014, 1, 4, 5.7, 0.5, -2.7, 76.4, 1.1, 9.1, 0.0, 0.0, 0.6
2014, 1, 5, 4.9, -0.2, -5.0, 72.6, 0.7, 8.9, 0.0, 0.0, 0.0
2014, 1, 6, 7.4, 0.9, -4.2, 67.4, 0.8, 8.8, 0.0, 0.0, 0.0
2014, 1, 7, 8.2, 2.9, -3.5, 64.3, 0.6, 5.3, 0.0, 0.0, 5.1
2014, 1, 8, 5.2, 2.0, -2.1, 72.3, 2.6, 2.4, 0.8, 0.0, 7.6
2014, 1, 9, -1.2, -4.4, -7.5, 48.9, 4.5, 9.2, 0.0, 0.0, 0.8
2014, 1, 10, 1.7, -2.9, -7.9, 73.6, 1.2, 4.0, 0.0, 0.0, 6.8
2014, 1, 11, 4.3, -0.3, -3.6, 79.8, 1.0, 3.3, 0.0, 0.0, 6.5
2014, 1, 12, 5.9, -0.3, -4.2, 71.8, 2.6, 3.2, 0.0, 0.0, 5.1
2014, 1, 13, 1.0, -4.0, -8.8, 50.1, 1.6, 9.3, 0.0, 0.0, 0.5
2014, 1, 14, 2.5, -2.7, -7.9, 54.8, 0.9, 9.0, 0.0, 0.0, 0.0
2014, 1, 15, 3.3, -2.1, -7.1, 68.8, 0.9, 8.9, 0.0, 0.0, 0.0
2014, 1, 16, 4.9, -0.8, -5.6, 83.8, 0.7, 6.1, 0.0, 0.0, 3.9
2014, 1, 17, 5.8, 0.5, -3.8, 90.6, 0.6, 5.8, 0.0, 0.0, 3.4
2014, 1, 18, 3.9, 0.0, -3.6, 68.1, 3.0, 6.3, 0.0, 0.0, 3.9
2014, 1, 19, 3.0, -1.9, -7.5, 69.9, 1.4, 7.4, 0.0, 0.0, 3.5
2014, 1, 20, 5.5, 1.5, -1.5, 82.9, 4.3, 1.4, 2.3, 0.1, 9.4
2014, 1, 21, -0.3, -2.9, -5.9, 81.8, 3.0, 4.6, 2.0, 5.6, 7.3
2014, 1, 22, 4.1, -2.4, -8.0, 81.4, 1.0, 9.4, 0.0, 0.0, 2.1
2014, 1, 23, 5.7, -0.5, -6.3, 78.0, 0.5, 9.5, 0.0, 0.0, 1.0
2014, 1, 24, 11.5, 6.1, -0.8, 77.6, 1.9, 0.9, 0.0, 0.0, 7.6
2014, 1, 25, 10.5, 6.3, 2.0, 91.0, 2.9, 0.6, 0.3, 0.0, 7.1
2014, 1, 26, 4.7, -0.4, -3.4, 69.3, 1.8, 9.8, 0.0, 0.0, 0.0
2014, 1, 27, 6.7, 0.3, -6.8, 72.3, 1.3, 9.6, 0.0, 0.0, 0.0
2014, 1, 28, 8.2, 2.5, -3.1, 69.5, 1.7, 8.9, 0.0, 0.0, 4.0
2014, 1, 29, 8.5, 2.5, -6.2, 58.0, 0.7, 5.9, 0.0, 0.0, 5.1
2014, 1, 30, 7.7, 4.7, 0.5, 95.4, 1.4, 0.0, 1.5, 0.0, 7.5
2014, 1, 31, 11.2, 2.4, -4.3, 70.3, 0.6, 9.2, 0.0, 0.0, 0.9
2014, 2, 1, 17.6, 10.9, 3.0, 78.0, 1.0, 3.6, 6.9, 0.0, 8.6
2014, 2, 2, 10.0, 7.1, 5.3, 99.0, 1.3, 0.0, 0.5, 0.0, 9.6
2014, 2, 3, 5.9, -0.2, -5.2, 59.0, 3.7, 3.2, 0.0, 0.0, 3.4
2014, 2, 4, -1.6, -5.0, -7.4, 50.6, 3.8, 9.8, 0.0, 0.0, 1.3
2014, 2, 5, 0.9, -3.4, -7.0, 46.8, 0.9, 3.2, 0.0, 0.0, 6.5
2014, 2, 6, 5.7, 0.5, -3.3, 41.8, 1.5, 6.7, 0.0, 0.0, 6.8
2014, 2, 7, 8.9, 3.7, -0.1, 66.3, 1.9, 2.2, 0.1, 0.0, 8.5
2014, 2, 8, 4.2, 2.5, 0.4, 92.3, 2.1, 0.1, 1.6, 0.0, 10.0
2014, 2, 9, 1.7, -0.4, -2.1, 78.9, 3.6, 1.1, 0.0, 0.0, 8.6
2014, 2, 10, 5.2, 0.8, -2.1, 76.6, 1.5, 6.4, 0.0, 0.0, 6.3
2014, 2, 11, 6.4, 0.9, -2.2, 69.4, 1.8, 9.7, 0.0, 0.0, 2.6
2014, 2, 12, 7.1, 2.4, -0.8, 69.1, 1.4, 4.8, 0.0, 0.0, 5.9
2014, 2, 13, 7.5, 3.3, -0.1, 64.6, 1.4, 3.8, 0.0, 0.0, 7.5
2014, 2, 14, 8.4, 3.0, -1.2, 66.5, 1.6, 7.7, 0.0, 0.0, 3.4
2014, 2, 15, 6.9, 2.1, -1.9, 73.8, 1.6, 9.9, 0.0, 0.0, 0.0
2014, 2, 16, 10.6, 3.1, -2.9, 76.5, 0.8, 6.0, 0.0, 0.0, 4.6
2014, 2, 17, 9.3, 6.0, 1.9, 59.3, 1.2, 1.3, 0.0, 0.0, 7.9
2014, 2, 18, 6.9, 4.1, 0.6, 61.8, 1.7, 1.4, 0.0, 0.0, 4.9
2014, 2, 19, 8.3, 2.1, -1.7, 64.3, 1.5, 9.8, 0.0, 0.0, 4.1
2014, 2, 20, 4.9, 0.7, -3.5, 74.0, 2.3, 7.2, 0.0, 0.0, 2.1
2014, 2, 21, 6.3, 0.4, -5.5, 72.0, 1.3, 10.1, 0.0, 0.0, 0.0
2014, 2, 22, 8.4, 1.9, -3.9, 74.0, 1.7, 9.0, 0.0, 0.0, 0.0
2014, 2, 23, 8.6, 2.8, -3.1, 73.8, 1.4, 7.9, 0.0, 0.0, 0.0
2014, 2, 24, 10.7, 4.1, -2.2, 72.0, 1.3, 8.1, 0.0, 0.0, 0.0
2014, 2, 25, 13.6, 5.3, -0.6, 75.9, 1.1, 6.7, 0.0, 0.0, 3.4
2014, 2, 26, 12.8, 8.7, 3.9, 60.6, 1.5, 0.0, 0.0, 0.0, 7.0
2014, 2, 27, 11.4, 5.9, 2.0, 89.3, 2.0, 6.6, 0.0, 0.0, 5.4
2014, 2, 28, 10.7, 5.0, 2.4, 86.0, 1.6, 4.8, 0.0, 0.0, 9.1
2014, 3, 1, 7.1, 5.0, 2.3, 84.1, 2.0, 0.1, 0.0, 0.0, 8.8
2014, 3, 2, 11.6, 4.3, -0.4, 65.6, 2.1, 9.9, 0.0, 0.0, 3.6
2014, 3, 3, 12.1, 4.2, -2.3, 62.4, 1.5, 10.1, 0.0, 0.0, 1.0
2014, 3, 4, 11.4, 4.8, -1.2, 73.9, 1.5, 5.1, 0.0, 0.0, 4.1
2014, 3, 5, 7.7, 2.6, -0.5, 53.6, 5.4, 10.4, 0.0, 0.0, 1.3
2014, 3, 6, 5.3, 1.1, -4.0, 60.3, 2.3, 9.1, 0.0, 0.0, 3.9
2014, 3, 7, 6.4, 1.0, -3.9, 53.0, 3.3, 10.2, 0.0, 0.0, 2.5
2014, 3, 8, 6.6, 2.0, -2.5, 68.8, 2.9, 6.8, 0.0, 0.0, 6.0
2014, 3, 9, 6.5, 2.9, -1.8, 69.5, 4.8, 7.6, 1.3, 0.0, 4.4
2014, 3, 10, 6.0, 1.4, -3.5, 66.4, 2.4, 10.7, 0.0, 0.0, 0.0
2014, 3, 11, 11.1, 3.8, -3.3, 72.9, 1.7, 10.0, 0.0, 0.0, 0.0
2014, 3, 12, 7.3, 5.2, 0.3, 94.8, 1.4, 0.0, 32.9, 0.0, 8.4
2014, 3, 13, 7.1, 4.4, 2.5, 95.6, 2.0, 0.0, 7.5, 0.0, 10.0
2014, 3, 14, 7.6, 3.7, 1.0, 87.6, 2.5, 8.2, 0.2, 0.0, 4.4
2014, 3, 15, 13.0, 7.1, 0.2, 76.8, 4.5, 10.1, 0.0, 0.0, 0.0
2014, 3, 16, 16.4, 10.9, 6.9, 76.9, 3.0, 10.3, 0.0, 0.0, 0.0
2014, 3, 17, 22.2, 13.1, 4.6, 83.5, 3.7, 6.1, 0.0, 0.0, 5.5
2014, 3, 18, 14.6, 7.9, 4.7, 97.0, 3.7, 4.1, 0.2, 0.0, 7.6
2014, 3, 19, 13.9, 8.4, 3.7, 86.5, 1.7, 0.5, 0.0, 0.0, 8.9
2014, 3, 20, 9.7, 6.0, 4.0, 79.9, 5.0, 7.3, 0.1, 0.0, 4.1
2014, 3, 21, 10.1, 5.1, 1.5, 72.5, 3.4, 11.0, 0.0, 0.0, 0.4
2014, 3, 22, 14.0, 7.4, 0.1, 78.0, 2.6, 10.6, 0.0, 0.0, 0.0
2014, 3, 23, 16.2, 8.0, 1.2, 74.6, 1.7, 9.4, 0.0, 0.0, 3.8
2014, 3, 24, 17.5, 10.2, 1.5, 76.4, 1.9, 7.8, 0.0, 0.0, 5.0
2014, 3, 25, 16.8, 13.7, 12.5, 88.5, 2.6, 0.4, 16.0, 0.0, 10.0
2014, 3, 26, 19.7, 12.7, 6.7, 94.9, 2.1, 4.7, 24.3, 0.0, 5.5
2014, 3, 27, 17.0, 9.7, 5.3, 90.4, 1.6, 7.6, 0.0, 0.0, 2.3
2014, 3, 28, 24.0, 14.8, 7.8, 71.9, 1.4, 8.5, 0.0, 0.0, 3.5
2014, 3, 29, 15.8, 14.1, 12.6, 96.5, 1.9, 0.0, 4.2, 0.0, 10.0
2014, 3, 30, 17.1, 11.9, 7.8, 90.6, 2.8, 8.8, 3.2, 0.0, 4.0
2014, 3, 31, 16.5, 10.0, 6.0, 88.3, 1.5, 6.7, 0.0, 0.0, 3.3
2014, 4, 1, 21.1, 11.1, 4.4, 76.9, 1.7, 9.6, 0.0, 0.0, 1.6
2014, 4, 2, 20.0, 12.2, 5.1, 66.1, 1.5, 10.9, 0.0, 0.0, 2.1
2014, 4, 3, 16.8, 9.0, 5.6, 80.8, 3.3, 6.2, 0.5, 0.0, 5.3
2014, 4, 4, 10.4, 6.6, 2.3, 66.8, 3.4, 11.1, 0.0, 0.0, 1.4
2014, 4, 5, 9.8, 5.5, 0.8, 76.3, 4.2, 8.9, 0.0, 0.0, 2.5
2014, 4, 6, 11.0, 7.4, 4.7, 60.4, 4.4, 11.2, 0.0, 0.0, 1.5
2014, 4, 7, 15.3, 9.3, 4.7, 73.0, 3.0, 10.2, 0.0, 0.0, 4.4
2014, 4, 8, 18.1, 10.1, 2.4, 68.4, 1.7, 11.4, 0.0, 0.0, 0.0
2014, 4, 9, 13.5, 8.7, 4.9, 93.5, 2.2, 6.5, 0.0, 0.0, 1.3
2014, 4, 10, 14.1, 10.2, 7.7, 89.6, 2.4, 7.5, 0.0, 0.0, 3.5
2014, 4, 11, 17.8, 12.7, 8.9, 82.6, 1.4, 1.8, 0.1, 0.0, 8.1
2014, 4, 12, 21.0, 15.3, 10.5, 73.3, 1.4, 5.6, 0.0, 0.0, 9.4
2014, 4, 13, 18.6, 13.0, 9.9, 90.1, 1.6, 3.4, 1.0, 0.0, 6.6
2014, 4, 14, 21.4, 12.7, 5.1, 80.8, 1.6, 10.9, 0.0, 0.0, 0.0
2014, 4, 15, 18.5, 13.5, 7.5, 86.1, 2.3, 9.5, 0.0, 0.0, 3.8
2014, 4, 16, 21.5, 15.0, 9.5, 70.1, 2.2, 10.6, 0.0, 0.0, 5.0
2014, 4, 17, 20.5, 12.3, 6.1, 78.8, 1.5, 3.9, 18.1, 0.0, 7.3
2014, 4, 18, 20.6, 14.2, 9.9, 80.1, 2.1, 7.3, 0.0, 0.0, 5.8
2014, 4, 19, 18.8, 13.6, 9.4, 73.1, 1.5, 3.2, 0.0, 0.0, 7.3
2014, 4, 20, 19.5, 13.5, 9.7, 63.0, 2.5, 9.8, 0.0, 0.0, 5.1
2014, 4, 21, 18.2, 13.0, 8.3, 82.8, 1.7, 9.9, 0.0, 0.0, 3.6
2014, 4, 22, 19.4, 14.0, 9.1, 68.3, 2.0, 8.6, 0.0, 0.0, 3.1
2014, 4, 23, 21.5, 14.1, 7.3, 70.0, 2.1, 11.3, 0.0, 0.0, 1.6
2014, 4, 24, 24.6, 15.7, 8.5, 75.1, 1.8, 10.7, 0.0, 0.0, 0.3
2014, 4, 25, 25.5, 17.0, 9.5, 62.6, 1.9, 11.0, 0.0, 0.0, 0.5
2014, 4, 26, 23.5, 17.5, 10.5, 66.5, 1.4, 1.6, 0.0, 0.0, 8.1
2014, 4, 27, 18.5, 14.6, 13.5, 94.4, 2.2, 0.0, 33.7, 0.0, 10.0
2014, 4, 28, 20.0, 14.3, 12.5, 91.3, 3.4, 1.6, 28.3, 0.0, 9.6
2014, 4, 29, 16.8, 14.3, 11.9, 93.5, 1.8, 0.1, 16.0, 0.0, 9.7
2014, 4, 30, 19.2, 14.5, 10.8, 79.5, 2.3, 12.4, 0.0, 0.0, 2.4
2014, 5, 1, 20.0, 14.1, 9.2, 83.5, 1.9, 12.1, 0.0, 0.0, 0.0
2014, 5, 2, 26.1, 15.6, 9.4, 78.3, 3.9, 8.3, 0.0, 0.0, 5.8
2014, 5, 3, 16.7, 11.8, 7.8, 77.3, 3.4, 12.4, 0.0, 0.0, 1.8
2014, 5, 4, 20.8, 12.1, 7.9, 80.9, 3.1, 3.9, 2.2, 0.0, 8.0
2014, 5, 5, 15.5, 11.3, 6.3, 70.4, 3.2, 12.2, 0.0, 0.0, 0.8
2014, 5, 6, 18.0, 12.5, 6.5, 58.9, 2.4, 12.3, 0.0, 0.0, 0.0
2014, 5, 7, 22.7, 15.7, 6.7, 57.0, 4.0, 12.0, 1.0, 0.0, 2.6
2014, 5, 8, 16.3, 12.6, 8.9, 91.1, 4.2, 6.0, 1.2, 0.0, 5.9
2014, 5, 9, 20.9, 14.5, 8.4, 85.4, 1.7, 9.4, 0.0, 0.0, 2.5
2014, 5, 10, 27.6, 18.9, 11.0, 65.6, 1.6, 12.0, 0.0, 0.0, 1.8
2014, 5, 11, 23.6, 18.1, 14.6, 69.6, 4.2, 0.0, 30.0, 0.0, 8.6
2014, 5, 12, 21.4, 16.7, 13.5, 85.4, 4.3, 11.1, 9.4, 0.0, 3.6
2014, 5, 13, 24.6, 18.7, 12.3, 79.6, 2.5, 12.0, 0.0, 0.0, 1.6
2014, 5, 14, 25.2, 18.2, 14.7, 78.4, 2.4, 7.1, 0.0, 0.0, 6.9
2014, 5, 15, 20.3, 16.3, 13.9, 84.1, 3.0, 10.2, 0.0, 0.0, 2.3
2014, 5, 16, 22.8, 17.1, 11.7, 80.4, 2.3, 11.3, 0.0, 0.0, 1.4
2014, 5, 17, 24.5, 18.1, 12.5, 77.4, 1.8, 11.8, 0.0, 0.0, 3.4
2014, 5, 18, 22.8, 16.9, 12.3, 83.9, 2.1, 12.4, 0.0, 0.0, 3.1
2014, 5, 19, 25.3, 17.7, 12.3, 82.9, 1.6, 8.0, 0.0, 0.0, 5.9
2014, 5, 20, 23.5, 17.9, 14.6, 79.5, 1.6, 3.3, 1.9, 0.0, 5.8
2014, 5, 21, 19.5, 15.3, 11.6, 93.3, 2.7, 5.0, 0.0, 0.0, 3.8
2014, 5, 22, 26.1, 18.9, 13.6, 83.5, 2.0, 10.9, 0.0, 0.0, 0.3
2014, 5, 23, 20.5, 17.6, 16.3, 95.9, 2.0, 3.6, 0.0, 0.0, 1.9
2014, 5, 24, 27.7, 19.5, 15.4, 87.5, 1.8, 6.0, 0.0, 0.0, 6.5
2014, 5, 25, 24.6, 20.2, 18.3, 86.9, 3.0, 0.6, 8.6, 0.0, 9.5
2014, 5, 26, 23.2, 19.0, 16.2, 80.8, 3.0, 10.7, 3.9, 0.0, 3.8
2014, 5, 27, 28.6, 22.8, 15.0, 54.0, 4.9, 12.1, 0.0, 0.0, 0.9
2014, 5, 28, 25.6, 20.7, 16.7, 81.4, 3.9, 9.8, 0.0, 0.0, 1.3
2014, 5, 29, 27.5, 20.4, 16.1, 81.1, 1.9, 9.6, 0.0, 0.0, 0.3
2014, 5, 30, 31.1, 22.9, 14.5, 61.3, 1.6, 12.2, 0.0, 0.0, 0.0
2014, 5, 31, 30.7, 22.7, 17.0, 74.6, 1.8, 12.2, 0.0, 0.0, 0.6
2014, 6, 1, 27.6, 22.6, 17.2, 76.0, 0.8, 0.6, 0.0, 0.0, 8.0
2014, 6, 2, 24.0, 20.3, 18.2, 82.6, 1.9, 0.4, 4.1, 0.0, 10.0
2014, 6, 3, 24.1, 19.6, 16.1, 92.4, 2.4, 1.0, 48.9, 0.0, 9.9
2014, 6, 4, 27.7, 22.3, 18.7, 80.3, 2.6, 4.6, 7.4, 0.0, 8.5
2014, 6, 5, 27.5, 22.8, 19.9, 71.9, 2.2, 7.6, 0.0, 0.0, 6.4
2014, 6, 6, 26.9, 22.1, 17.3, 76.1, 2.2, 12.2, 0.0, 0.0, 1.1
2014, 6, 7, 25.6, 21.1, 17.5, 85.1, 2.7, 9.7, 0.0, 0.0, 5.9
2014, 6, 8, 25.0, 20.5, 18.2, 89.0, 2.6, 5.8, 0.0, 0.0, 6.6
2014, 6, 9, 25.5, 21.1, 17.0, 88.6, 2.1, 10.6, 0.0, 0.0, 5.8
2014, 6, 10, 27.1, 21.7, 17.9, 89.0, 2.1, 7.5, 6.1, 0.0, 6.3
2014, 6, 11, 25.4, 21.2, 17.5, 88.3, 2.3, 12.4, 11.1, 0.0, 3.9
2014, 6, 12, 25.0, 20.6, 17.5, 88.9, 2.6, 9.7, 0.0, 0.0, 5.1
2014, 6, 13, 24.8, 20.9, 18.4, 90.5, 2.9, 6.5, 0.0, 0.0, 6.3
2014, 6, 14, 26.7, 21.7, 18.2, 87.4, 2.4, 10.4, 0.0, 0.0, 4.3
2014, 6, 15, 26.3, 21.2, 18.5, 89.9, 2.1, 10.3, 0.0, 0.0, 4.8
2014, 6, 16, 29.5, 22.8, 18.0, 83.9, 2.1, 8.6, 0.0, 0.0, 7.0
2014, 6, 17, 26.6, 21.3, 19.4, 96.6, 2.0, 0.4, 2.8, 0.0, 9.4
2014, 6, 18, 28.1, 22.3, 18.0, 86.1, 2.1, 11.9, 0.0, 0.0, 2.4
