year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2023, 9, 15, 26.6, 23.2, 21.9, 95.3, 1.1, 0.0, 28.8, 0.0, 9.6
2023, 9, 16, 28.3, 23.6, 22.4, 95.3, 1.0, 1.8, 50.0, 0.0, 8.9
2023, 9, 17, 27.7, 24.3, 22.1, 89.8, 0.9, 3.5, 0.6, 0.0, 7.5
2023, 9, 18, 29.3, 24.0, 20.7, 87.3, 1.0, 8.3, 0.0, 0.0, 3.6
2023, 9, 19, 28.6, 23.5, 20.2, 85.5, 0.8, 5.8, 0.0, 0.0, 6.1
2023, 9, 20, 26.1, 22.9, 20.7, 93.3, 2.0, 0.0, 61.8, 0.0, 8.9
2023, 9, 21, 23.3, 20.2, 17.4, 89.0, 1.5, 0.1, 2.6, 0.0, 6.8
2023, 9, 22, 25.4, 19.4, 14.3, 82.3, 0.8, 8.0, 0.0, 0.0, 3.6
2023, 9, 23, 26.5, 19.9, 15.2, 80.3, 0.8, 4.1, 0.0, 0.0, 6.9
2023, 9, 24, 27.8, 21.5, 14.7, 68.0, 1.4, 8.5, 0.0, 0.0, 7.0
2023, 9, 25, 26.7, 21.8, 18.6, 78.1, 1.2, 0.5, 1.3, 0.0, 9.6
2023, 9, 26, 26.0, 22.4, 20.2, 92.5, 1.4, 0.8, 2.6, 0.0, 7.1
2023, 9, 27, 25.4, 22.5, 21.0, 87.5, 1.6, 1.2, 0.9, 0.0, 8.3
2023, 9, 28, 26.2, 22.1, 19.1, 86.5, 1.0, 6.2, 0.9, 0.0, 5.0
2023, 9, 29, 24.6, 19.9, 16.3, 84.3, 0.7, 0.9, 0.0, 0.0, 8.3
2023, 9, 30, 23.2, 19.2, 15.6, 80.8, 1.2, 8.6, 7.1, 0.0, 6.6
2023, 10, 1, 24.4, 19.2, 14.8, 66.0, 1.2, 10.3, 0.0, 0.0, 0.8
2023, 10, 2, 24.7, 18.0, 12.0, 66.1, 1.1, 10.0, 0.0, 0.0, 3.5
2023, 10, 3, 21.6, 16.6, 12.6, 80.3, 0.8, 1.8, 0.3, 0.0, 6.3
2023, 10, 4, 23.8, 18.5, 12.1, 74.5, 1.3, 8.7, 0.0, 0.0, 5.8
2023, 10, 5, 19.8, 16.3, 12.3, 49.6, 2.0, 9.7, 0.0, 0.0, 3.5
2023, 10, 6, 20.8, 16.5, 12.1, 58.3, 0.9, 5.6, 0.0, 0.0, 9.3
2023, 10, 7, 21.3, 17.2, 12.2, 68.0, 0.6, 2.6, 0.0, 0.0, 9.5
2023, 10, 8, 22.1, 18.0, 15.4, 76.5, 1.2, 0.5, 0.2, 0.0, 9.3
2023, 10, 9, 23.2, 17.6, 14.7, 75.9, 0.9, 4.1, 0.0, 0.0, 7.0
2023, 10, 10, 21.6, 17.3, 13.8, 77.4, 1.2, 8.8, 0.0, 0.0, 3.3
2023, 10, 11, 24.7, 17.3, 11.8, 74.3, 0.8, 9.8, 0.0, 0.0, 1.5
2023, 10, 12, 24.5, 17.5, 10.9, 70.4, 0.8, 9.2, 0.0, 0.0, 5.1
2023, 10, 13, 22.3, 16.9, 13.1, 77.4, 0.7, 1.3, 0.0, 0.0, 7.6
2023, 10, 14, 22.5, 15.8, 12.1, 82.8, 1.3, 4.0, 2.8, 0.0, 6.6
2023, 10, 15, 21.5, 16.2, 12.1, 82.4, 0.9, 6.8, 0.0, 0.0, 2.6
2023, 10, 16, 19.8, 15.7, 10.3, 67.4, 1.5, 9.2, 0.0, 0.0, 1.8
2023, 10, 17, 20.3, 13.6, 7.9, 74.1, 0.8, 10.0, 0.0, 0.0, 0.6
2023, 10, 18, 23.7, 15.3, 8.4, 77.5, 0.9, 9.8, 0.0, 0.0, 3.0
2023, 10, 19, 23.2, 16.9, 13.2, 86.6, 1.4, 1.6, 3.0, 0.0, 8.9
2023, 10, 20, 17.8, 13.3, 10.8, 65.0, 2.1, 7.8, 6.9, 0.0, 6.1
2023, 10, 21, 18.9, 11.7, 6.6, 68.5, 1.4, 6.9, 0.1, 0.0, 1.4
2023, 10, 22, 18.4, 12.9, 6.0, 74.6, 0.6, 5.3, 0.0, 0.0, 6.1
2023, 10, 23, 21.3, 14.6, 11.2, 77.6, 0.8, 8.4, 0.0, 0.0, 2.5
2023, 10, 24, 21.7, 15.4, 10.4, 75.8, 0.9, 9.2, 0.0, 0.0, 5.3
2023, 10, 25, 23.2, 16.7, 11.8, 80.1, 0.8, 9.1, 0.0, 0.0, 3.0
2023, 10, 26, 22.6, 17.2, 11.6, 84.4, 1.1, 8.2, 0.0, 0.0, 3.5
2023, 10, 27, 18.8, 15.2, 11.0, 67.3, 1.6, 9.8, 0.0, 0.0, 1.4
2023, 10, 28, 20.6, 14.0, 9.4, 82.4, 0.6, 7.9, 0.0, 0.0, 1.4
2023, 10, 29, 21.6, 14.2, 8.7, 81.0, 0.8, 9.7, 0.0, 0.0, 2.5
2023, 10, 30, 21.3, 14.8, 10.0, 83.0, 0.8, 8.9, 0.0, 0.0, 2.4
2023, 10, 31, 21.8, 14.7, 9.7, 80.8, 0.9, 6.9, 0.0, 0.0, 3.9
2023, 11, 1, 24.7, 19.1, 12.7, 78.0, 2.6, 9.2, 0.0, 0.0, 2.6
2023, 11, 2, 26.7, 20.2, 16.8, 69.6, 2.5, 9.7, 0.0, 0.0, 1.9
2023, 11, 3, 25.5, 19.7, 13.6, 81.0, 1.8, 9.0, 0.0, 0.0, 5.0
2023, 11, 4, 22.8, 19.6, 17.5, 89.0, 0.8, 0.8, 3.4, 0.0, 7.6
2023, 11, 5, 26.0, 20.5, 17.3, 82.6, 3.0, 2.2, 11.8, 0.0, 9.1
2023, 11, 6, 22.9, 16.4, 12.1, 66.0, 5.7, 2.3, 19.3, 0.0, 7.8
2023, 11, 7, 13.5, 10.1, 4.8, 65.8, 2.1, 5.8, 0.4, 0.0, 4.3
2023, 11, 8, 16.4, 8.3, 2.0, 70.5, 0.7, 8.9, 0.0, 0.0, 2.3
2023, 11, 9, 20.4, 13.7, 6.4, 82.9, 1.2, 0.3, 29.5, 0.0, 7.9
2023, 11, 10, 13.2, 7.4, 1.9, 60.1, 1.9, 8.9, 0.5, 0.0, 4.5
2023, 11, 11, 8.2, 4.3, 0.0, 65.3, 1.4, 4.1, 0.0, 0.0, 5.0
2023, 11, 12, 6.8, 4.5, 1.9, 76.4, 0.9, 1.2, 0.7, 0.0, 9.0
2023, 11, 13, 9.5, 5.5, 0.1, 67.6, 1.2, 7.0, 0.1, 0.0, 4.9
2023, 11, 14, 11.4, 7.7, 4.1, 73.1, 0.6, 2.8, 0.0, 0.0, 6.9
2023, 11, 15, 14.3, 8.4, 4.6, 75.1, 0.8, 8.0, 0.0, 0.0, 4.4
2023, 11, 16, 9.3, 7.4, 5.0, 90.4, 1.0, 0.0, 18.6, 0.0, 8.4
2023, 11, 17, 8.3, 4.8, 2.7, 80.1, 2.0, 1.4, 16.1, 0.0, 8.0
2023, 11, 18, 8.9, 5.0, -0.6, 69.5, 2.5, 0.5, 2.8, 0.0, 7.8
2023, 11, 19, 15.1, 9.3, 1.9, 74.3, 1.6, 3.9, 0.0, 0.0, 4.4
2023, 11, 20, 13.0, 6.6, 2.0, 75.8, 0.8, 8.5, 0.0, 0.0, 0.0
2023, 11, 22, 17.6, 10.7, 2.0, 81.3, 1.0, 8.1, 0.0, 0.0, 2.6
2023, 11, 23, 17.1, 12.9, 7.0, 73.5, 2.2, 6.9, 0.0, 0.0, 3.6
2023, 11, 24, 7.5, 3.4, -0.1, 63.6, 2.3, 1.0, 0.2, 0.0, 7.3
2023, 11, 25, 4.8, 0.5, -2.5, 54.8, 1.5, 8.3, 0.0, 0.0, 1.3
2023, 11, 27, 13.7, 8.9, 5.0, 81.8, 1.3, 0.3, 0.9, 0.0, 7.5
2023, 11, 28, 9.3, 5.8, 1.7, 66.1, 1.6, 4.7, 0.0, 0.0, 5.9
2023, 11, 30, 3.8, 0.7, -1.4, 63.6, 2.1, 3.7, 0.0, 0.0, 8.4
2023, 12, 1, 4.0, 1.0, -1.3, 73.6, 1.1, 2.9, 0.8, 0.0, 7.9
2023, 12, 2, 8.9, 5.3, 0.0, 69.0, 1.5, 0.1, 0.0, 0.0, 8.4
2023, 12, 4, 9.6, 3.1, -3.1, 75.3, 0.6, 7.3, 0.0, 0.0, 3.9
2023, 12, 7, 13.0, 8.0, 1.6, 58.0, 1.9, 7.9, 0.0, 0.0, 0.0
2023, 12, 10, 17.4, 13.1, 10.7, 92.3, 0.9, 0.2, 0.4, 0.0, 9.1
2023, 12, 12, 12.1, 8.8, 7.1, 93.4, 1.0, 0.1, 0.3, 0.0, 7.3
2023, 12, 14, 12.8, 12.0, 10.8, 84.8, 2.0, 0.0, 17.6, 0.0, 8.9
2023, 12, 15, 15.8, 10.6, 6.5, 95.1, 2.7, 0.0, 47.0, 0.0, 9.9
2023, 12, 16, 6.5, 0.7, -2.0, 77.5, 4.1, 0.1, 2.3, 0.0, 9.3
2023, 12, 20, 2.0, -2.9, -6.7, 88.4, 1.6, 0.0, 13.7, 0.0, 8.9
2023, 12, 22, -4.6, -7.5, -11.5, 76.0, 1.0, 4.3, 1.6, 0.0, 4.1
2023, 12, 23, 0.7, -5.3, -11.4, 79.5, 0.6, 7.6, 0.0, 0.0, 5.6
2023, 12, 25, 5.2, 1.2, -2.5, 84.1, 0.7, 2.4, 0.0, 0.0, 8.5
2023, 12, 26, 7.6, 3.3, 0.4, 81.3, 0.4, 1.7, 0.0, 0.0, 8.3
2023, 12, 27, 8.7, 3.0, 0.0, 86.1, 0.6, 6.7, 0.0, 0.0, 4.5
2023, 12, 28, 7.4, 2.1, -1.6, 88.1, 0.6, 7.4, 0.0, 0.0, 2.6
2023, 12, 29, 7.8, 2.1, -1.8, 86.5, 0.5, 1.2, 0.0, 0.0, 4.3
2023, 12, 30, 8.8, 2.9, -1.7, 92.4, 0.9, 0.3, 1.1, 0.0, 7.8
2023, 12, 31, 9.5, 6.1, 4.2, 82.4, 2.5, 0.0, 3.1, 0.0, 9.5
2024, 1, 1, 9.4, 4.9, -0.2, 80.5, 0.6, 4.3, 0.0, 0.0, 5.5
